list,thread_key,root_message_id,messages,path
bpfk-announce,b60c2c908286-no_subject,20040816214549.gd10911@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2004/b60c2c908286-no_subject.txt
bpfk-announce,aaf1c86b399a-the_rest_of_the_gadri_checkpoint_is_ready%2E,20040817074944.gh3538@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2004/aaf1c86b399a-the_rest_of_the_gadri_checkpoint_is_ready%2E.txt
bpfk-announce,e89e35da6606-gadri_voting_ends_13_sep_2004%2E_really%21,20040830213018.gb30259@chain.digitalkingdom.org,5,mail/bpfk-announce/threads/2004/e89e35da6606-gadri_voting_ends_13_sep_2004%2E_really%21.txt
bpfk-announce,49865b2c9b6a-attention_all_nonprofit_organizations%3A_member,878$z7v818-f7l9nb416o$j$680@j455.fcb,1,mail/bpfk-announce/threads/2004/49865b2c9b6a-attention_all_nonprofit_organizations%3A_member.txt
bpfk-announce,0d7a6f90e4e8-attention_all_nonprofit_organizations%3A_member,2u-wn4i$8-o7z3$2l--9b@h755z79ijj3,1,mail/bpfk-announce/threads/2004/0d7a6f90e4e8-attention_all_nonprofit_organizations%3A_member.txt
bpfk-announce,bbccb1bf81cc-adv%3A_announcement_to_all_staff,787k7$2r-3e8f@a94u.t58h.9ca,1,mail/bpfk-announce/threads/2004/bbccb1bf81cc-adv%3A_announcement_to_all_staff.txt
bpfk-announce,"b1fa7c37dcbe-adv%3A_reminder_for_october_7,_2004",8q$33yk$4$90sc$$$0y---7@epx.n.r.i3,1,"mail/bpfk-announce/threads/2004/b1fa7c37dcbe-adv%3A_reminder_for_october_7,_2004.txt"
bpfk-announce,5d2ee779b572-don't_wait_for_me%2E%2E%2E,20041103231443.go25376@chain.digitalkingdom.org,2,mail/bpfk-announce/threads/2004/5d2ee779b572-don't_wait_for_me%2E%2E%2E.txt
bpfk-announce,143bf8a18a43-congratulation%21%21%21%21,fb58f15af684e44b141c293bc02dd59d@no-id-found.mhonarc.org,1,mail/bpfk-announce/threads/2004/143bf8a18a43-congratulation%21%21%21%21.txt
bpfk-announce,a6678ffb21aa-adv%3A_staff_announcement,jnq0f6x-135o2h1750q8n$8z@l3ia.g.e.1iq,3,mail/bpfk-announce/threads/2004/a6678ffb21aa-adv%3A_staff_announcement.txt
bpfk-announce,ebfafcf8e999-bai_ready%2E,20041116231453.gg24970@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2004/ebfafcf8e999-bai_ready%2E.txt
bpfk-announce,bc6f7fdb27ab-would_bribery_help%3F,20041119014110.ge8608@chain.digitalkingdom.org,2,mail/bpfk-announce/threads/2004/bc6f7fdb27ab-would_bribery_help%3F.txt
bpfk-announce,52a5d720a0b1-%7Bmust_read%7D_gadri_for_christmas,20041216202825.gs1684@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2004/52a5d720a0b1-%7Bmust_read%7D_gadri_for_christmas.txt
bpfk-announce,72b2a97637f2-holiday_present_from_the_bpfk%3A_the_gadri_prop,20041225202752.gd20429@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2004/72b2a97637f2-holiday_present_from_the_bpfk%3A_the_gadri_prop.txt
bpfk-announce,c942fc4eb69f-magic_words_open%2E,20050102012335.gq2596@chain.digitalkingdom.org,2,mail/bpfk-announce/threads/2005/c942fc4eb69f-magic_words_open%2E.txt
bpfk-announce,a6fc1965cb8c-an_idea%2E,20050104063551.gf18156@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/a6fc1965cb8c-an_idea%2E.txt
bpfk-announce,b0238fb870d8-header_position_problem_fixed%2E,20050112192209.gd22838@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/b0238fb870d8-header_position_problem_fixed%2E.txt
bpfk-announce,d85be2ab671d-thank_you,7de459af10ec1bfbdcd04e9edfbcbdee@no-id-found.mhonarc.org,1,mail/bpfk-announce/threads/2005/d85be2ab671d-thank_you.txt
bpfk-announce,2eac5175b47c-partial_closure_of_magic_words%3B_morphology_is,20050208212020.gf8318@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/2eac5175b47c-partial_closure_of_magic_words%3B_morphology_is.txt
bpfk-announce,c915fd46fbc7-magic_words_%28except_erasures%29_checkpointed%,20050211200711.gl32424@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/c915fd46fbc7-magic_words_%28except_erasures%29_checkpointed%.txt
bpfk-announce,4a21d472527e-next_up%3A_morphology,20050211203349.gd7929@chain.digitalkingdom.org,6,mail/bpfk-announce/threads/2005/4a21d472527e-next_up%3A_morphology.txt
bpfk-announce,3dbff3e82b28-rates_fixed_at_3%2E25,200410031487.i93zvntw001113@www8.warnerreprise.com,2,mail/bpfk-announce/threads/2005/3dbff3e82b28-rates_fixed_at_3%2E25.txt
bpfk-announce,27a83017bf1d-become_one_of_the_low_3%2E25%25_rates,200410150705.i9f750kk01345702.i93qwptw003661@b-mail09.real-email.net,2,mail/bpfk-announce/threads/2005/27a83017bf1d-become_one_of_the_low_3%2E25%25_rates.txt
bpfk-announce,30cf2b0e6238-notification%3A_we_offer_3%2E25%25_rates,kilauea104675-13118-246794060-1468.i93pmttw006329@www5.flonetwork.com,2,mail/bpfk-announce/threads/2005/30cf2b0e6238-notification%3A_we_offer_3%2E25%25_rates.txt
bpfk-announce,0b82c56c85d0-pre-approved_application_%23jvfbfp551,200410031466.i93kbhtw003131@www6.gmail.com,1,mail/bpfk-announce/threads/2005/0b82c56c85d0-pre-approved_application_%23jvfbfp551.txt
bpfk-announce,"2900c8f7713d-suggestions_for_the_next_step,_please%3F",20050226003125.gp29535@chain.digitalkingdom.org,1,"mail/bpfk-announce/threads/2005/2900c8f7713d-suggestions_for_the_next_step,_please%3F.txt"
bpfk-announce,79c874eec631-your_account_%2353v7403,200410150705.i9f750kk01345748.i93bwrtw006686@b-mail09.real-email.net,1,mail/bpfk-announce/threads/2005/79c874eec631-your_account_%2353v7403.txt
bpfk-announce,6620b09cfd3c-your_account_%2370v7518,200410031495.i93gvqtw006265@www2.gmail.com,1,mail/bpfk-announce/threads/2005/6620b09cfd3c-your_account_%2370v7518.txt
bpfk-announce,90314f95a288-you've_been_selected_for_a_low_rate,27673729.1097937559808.javamail.root@dezilu.com,1,mail/bpfk-announce/threads/2005/90314f95a288-you've_been_selected_for_a_low_rate.txt
bpfk-announce,0710fcc263a0-wiki_change%2E,20050309200252.gb10104@chain.digitalkingdom.org,2,mail/bpfk-announce/threads/2005/0710fcc263a0-wiki_change%2E.txt
bpfk-announce,ac71ba0f2446-opening_of_bai%2E,20050328183450.ga10094@chain.digitalkingdom.org,5,mail/bpfk-announce/threads/2005/ac71ba0f2446-opening_of_bai%2E.txt
bpfk-announce,5265d333330b-es_interesante,e1dqkte-0003wu-o0@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/5265d333330b-es_interesante.txt
bpfk-announce,e5951933c7f4-afinaciones_de_piano_y_clave%2E,1692810-2200564165029968@elmuro,2,mail/bpfk-announce/threads/2005/e5951933c7f4-afinaciones_de_piano_y_clave%2E.txt
bpfk-announce,9f9eea4cd3b9-%E5%BC%83%E6%9A%97%E6%8A%95%E6%98%8E%E3%80%81%E,e1dkinh-0003bi-0y@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/9f9eea4cd3b9-%E5%BC%83%E6%9A%97%E6%8A%95%E6%98%8E%E3%80%81%E.txt
bpfk-announce,babf44529b41-next_checkpoint%3A_attitudinals,20050628041857.gb18590@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/babf44529b41-next_checkpoint%3A_attitudinals.txt
bpfk-announce,b1bff5fe2bfc-6%3A53%3A05%C3%AE%C2%AA%C3%AA%C2%B2%C3%A3%C2%B4,e1dpz90-0007oc-dl@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/b1bff5fe2bfc-6%3A53%3A05%C3%AE%C2%AA%C3%AA%C2%B2%C3%A3%C2%B4.txt
bpfk-announce,bd92a6902aac-%C2%A4w%C2%A4%C3%A8_10%3A16%3A16%C3%97%C3%AE%C3,e1dtmrr-0000oc-ds@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/bd92a6902aac-%C2%A4w%C2%A4%C3%A8_10%3A16%3A16%C3%97%C3%AE%C3.txt
bpfk-announce,18708a69c7d9-%C2%A4w%C2%A4%C3%A8_07%3A16%3A36%C2%BE%C2%A2%2F,e1ec51u-00045c-i8@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/18708a69c7d9-%C2%A4w%C2%A4%C3%A8_07%3A16%3A36%C2%BE%C2%A2%2F.txt
bpfk-announce,"271c3e8d41fa-help,_please%2E",20050906020240.gc14692@chain.digitalkingdom.org,1,"mail/bpfk-announce/threads/2005/271c3e8d41fa-help,_please%2E.txt"
bpfk-announce,cd965caa275c-this_email_confirms_that_you_paid_microbazar_%2,1d9e04cfe89ae45@wp.pl,1,mail/bpfk-announce/threads/2005/cd965caa275c-this_email_confirms_that_you_paid_microbazar_%2.txt
bpfk-announce,9f15bb5086e0-no_subject,e1eeqc1-0006jt-gn@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/9f15bb5086e0-no_subject.txt
bpfk-announce,215a0d7af96c-no_subject,e1eeqc8-0006jj-to@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/215a0d7af96c-no_subject.txt
bpfk-announce,e30a0542d0f1-%C3%B3%C3%A0%C3%B4%C2%B6%C2%B2%C2%BB%C2%B3%C3%B,e1eh97w-0007bu-ee@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2005/e30a0542d0f1-%C3%B3%C3%A0%C3%B4%C2%B6%C2%B2%C2%BB%C2%B3%C3%B.txt
bpfk-announce,334b68c552a4-ko_sidju_la_by_py_fy_ky,20060119080409.gi27330@chain.digitalkingdom.org,2,mail/bpfk-announce/threads/2006/334b68c552a4-ko_sidju_la_by_py_fy_ky.txt
bpfk-announce,5b9941c57c13-nominate_someone_for_a_degr3e,3.2.1.5.7.52747388202789.304a7469@64.81.49.134,1,mail/bpfk-announce/threads/2006/5b9941c57c13-nominate_someone_for_a_degr3e.txt
bpfk-announce,5e4b847785f0-wells_fargo_bank_online,20060303181155.3934.qmail@ns3.tecz.com,1,mail/bpfk-announce/threads/2006/5e4b847785f0-wells_fargo_bank_online.txt
bpfk-announce,"8f264c3c50b6-bachelors,_masters,_mba_and%2For_doctorate_%28p",000001c66212$75af6480$0100007f@localhost,1,"mail/bpfk-announce/threads/2006/8f264c3c50b6-bachelors,_masters,_mba_and%2For_doctorate_%28p.txt"
bpfk-announce,32bc969ecdf8-bpfk_special-use_search_engine%2E,20060606031931.gn30474@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2006/32bc969ecdf8-bpfk_special-use_search_engine%2E.txt
bpfk-announce,ef54f6bd39e0-voce_recebeu_umacharge_humortadela,200606282323.k5snnys3051441@palmares.onlife.com.br,1,mail/bpfk-announce/threads/2006/ef54f6bd39e0-voce_recebeu_umacharge_humortadela.txt
bpfk-announce,40b0745d4348-message_from_ebay_member,200607250319.k6p3jln6015177@mail.tour2000.co.kr,1,mail/bpfk-announce/threads/2006/40b0745d4348-message_from_ebay_member.txt
bpfk-announce,1615e3d560d4-congratulation_you_have_won_%3A,e1g5nvr-0001xi-9e@bugatti.websitewelcome.com,1,mail/bpfk-announce/threads/2006/1615e3d560d4-congratulation_you_have_won_%3A.txt
bpfk-announce,e1b579fcba9c-facial,0b19ada1137d3f5.86c7073002@cherenson.com,1,mail/bpfk-announce/threads/2006/e1b579fcba9c-facial.txt
bpfk-announce,9c2562f747f8-entry%2E_onscreen,2dc90bf47840e43.2093fb21c3@tpnet.pl,1,mail/bpfk-announce/threads/2006/9c2562f747f8-entry%2E_onscreen.txt
bpfk-announce,7f855a27e5fa-a_allow_as_deputize,4084782326.278@brainbench.com,1,mail/bpfk-announce/threads/2006/7f855a27e5fa-a_allow_as_deputize.txt
bpfk-announce,1b127df89ee5-clips,18bf4b59babcbe4.20bfe9ef66@ne.jp,1,mail/bpfk-announce/threads/2006/1b127df89ee5-clips.txt
bpfk-announce,b75462cdfb22-just_watch_this_one_flies_tomorrow_for_sure,49996878.20020577112562@dacfox.com,1,mail/bpfk-announce/threads/2006/b75462cdfb22-just_watch_this_one_flies_tomorrow_for_sure.txt
bpfk-announce,c89d2d12e3b8-as_this_stock_deserves_to_be_on_the_higher_side,pisebvc-91191-21962127-6@camico.com,1,mail/bpfk-announce/threads/2006/c89d2d12e3b8-as_this_stock_deserves_to_be_on_the_higher_side.txt
bpfk-announce,ee9960071782-updates_acount_-_please_update_your_records,20061002195326.8bed0a72dac@serveur-gazette.com,1,mail/bpfk-announce/threads/2006/ee9960071782-updates_acount_-_please_update_your_records.txt
bpfk-announce,1453091de449-invictus_band_%3A_medley_%28ref%3Abhnfp%29,e1gvzvl-0006j4-ep@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2006/1453091de449-invictus_band_%3A_medley_%28ref%3Abhnfp%29.txt
bpfk-announce,67dd8f4db3b6-be_transact,1748f6f17487bcf@fiber-tec.com,1,mail/bpfk-announce/threads/2006/67dd8f4db3b6-be_transact.txt
bpfk-announce,9367af43a028-community_careers_contests_dating,000201c6f3a3$9e50ebc0$af566353@nom641695c7437,1,mail/bpfk-announce/threads/2006/9367af43a028-community_careers_contests_dating.txt
bpfk-announce,90969b1f281e-test,e1gala1-0006n9-6n@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2006/90969b1f281e-test.txt
bpfk-announce,4000c6b9ce32-about_your_health,000001c6f8e6$01066280$0100007f@localhost,1,mail/bpfk-announce/threads/2006/4000c6b9ce32-about_your_health.txt
bpfk-announce,995787abbb47-it's_your_health,000001c703ee$b4934a80$0100007f@localhost,3,mail/bpfk-announce/threads/2006/995787abbb47-it's_your_health.txt
bpfk-announce,e303e0178092-kits_navide%C3%B1os_-_ofertas_2006%2E,68663469.20061109134025@fullzero.com.ar,1,mail/bpfk-announce/threads/2006/e303e0178092-kits_navide%C3%B1os_-_ofertas_2006%2E.txt
bpfk-announce,2a053a39d483-be_surf,001b01c708b8$0fb7fff0$06400de4@athlon,1,mail/bpfk-announce/threads/2006/2a053a39d483-be_surf.txt
bpfk-announce,fbce88721de6-to_so_mcdougall,e1gl31a-0008uo-ej@chain.digitalkingdom.org,1,mail/bpfk-announce/threads/2006/fbce88721de6-to_so_mcdougall.txt
bpfk-announce,5283386b5bd2-lyles_message,01c70a54$7b38f750$6c822ecf@deborahrehmd,1,mail/bpfk-announce/threads/2006/5283386b5bd2-lyles_message.txt
bpfk-announce,3b1f7fbaa5bf-0em_software,000001c70e15$4ea6ba00$0100007f@localhost,1,mail/bpfk-announce/threads/2006/3b1f7fbaa5bf-0em_software.txt
bpfk-announce,00a951cd9565-was_subsistent_it_saudi,001601c70e58$0b3b1200$0821d2d4@usermoti,1,mail/bpfk-announce/threads/2006/00a951cd9565-was_subsistent_it_saudi.txt
bpfk-announce,c52e806b33cb-what_is_0em_software_and_why_d0_you_care%3F,000001c70e50$5172d080$0100007f@localhost,1,mail/bpfk-announce/threads/2006/c52e806b33cb-what_is_0em_software_and_why_d0_you_care%3F.txt
bpfk-announce,95b27459ef49-you_be_varian,001c01c70e67$61e00480$000e683c@cc295130a,1,mail/bpfk-announce/threads/2006/95b27459ef49-you_be_varian.txt
bpfk-announce,"40567140e13d-photoshop,_windows,_office",000001c70e6f$6dd23580$0100007f@localhost,1,"mail/bpfk-announce/threads/2006/40567140e13d-photoshop,_windows,_office.txt"
bpfk-announce,2b78b97598f5-a_go_principle,001301c710d1$5ec497e0$073f3d74@christeng6sq9z,1,mail/bpfk-announce/threads/2006/2b78b97598f5-a_go_principle.txt
bpfk-announce,a5080109d198-no_rush,001201c7123c$6c8bd6b0$002fd824@patryk4lgx7zf1,1,mail/bpfk-announce/threads/2006/a5080109d198-no_rush.txt
bpfk-announce,69d85f2183c3-keeps_indexin_cache_anything_anywhere,000801c71245$d421b250$00000000@erminaa,1,mail/bpfk-announce/threads/2006/69d85f2183c3-keeps_indexin_cache_anything_anywhere.txt
bpfk-announce,b586df813642-remote_computers_batchquery,24800179.20061128158829@bpfk-announce,1,mail/bpfk-announce/threads/2006/b586df813642-remote_computers_batchquery.txt
bpfk-announce,9eb4298ac3ff-at_similar,001301c713cc$e5ac5100$06ce91b4@yyym39bcsej0d4,1,mail/bpfk-announce/threads/2006/9eb4298ac3ff-at_similar.txt
bpfk-announce,2a8e6601df87-in_do_migrant,001501c71443$13d21d50$01310e14@7503,1,mail/bpfk-announce/threads/2006/2a8e6601df87-in_do_migrant.txt
bpfk-announce,35d20a1e2b93-servicing,000d01c7146b$df5da160$00000000@pc01,1,mail/bpfk-announce/threads/2006/35d20a1e2b93-servicing.txt
bpfk-announce,f8c1f398f0bc-on_propose,001401c71568$8447d270$01c07784@siebe,1,mail/bpfk-announce/threads/2006/f8c1f398f0bc-on_propose.txt
bpfk-announce,7686ae872817-he_be_homework,000f01c71587$4497b630$09ccb674@aleksandra,1,mail/bpfk-announce/threads/2006/7686ae872817-he_be_homework.txt
bpfk-announce,7987712296b5-by_parole,001301c71afd$efe55260$0643bd5c@intacocanhxo,1,mail/bpfk-announce/threads/2006/7987712296b5-by_parole.txt
bpfk-announce,ae06f0a76664-most_popular_software_bundles_including_microso,3683706490.209520817889@actionisp.net,1,mail/bpfk-announce/threads/2006/ae06f0a76664-most_popular_software_bundles_including_microso.txt
bpfk-announce,6999a88d7d4d-thistorical,001901c71d19$6fad6150$06bed16c@uncouglu40d817,1,mail/bpfk-announce/threads/2006/6999a88d7d4d-thistorical.txt
bpfk-announce,f3d11f1f3865-lojabn_archive_scan_-_draft_attitudinal_analysi,431fa42a.8060406@lojban.org,2,mail/bpfk-announce/threads/2006/f3d11f1f3865-lojabn_archive_scan_-_draft_attitudinal_analysi.txt
bpfk-announce,e84e7073a678-genocide_trialthai_coup_leader,001001c71e30$fc8c11d0$a5d7e7c9@usuaria,1,mail/bpfk-announce/threads/2006/e84e7073a678-genocide_trialthai_coup_leader.txt
bpfk-announce,49de266c9199-no_difficult,001301c71e1a$64a95370$06c877e4@joshuapin3h0g2,1,mail/bpfk-announce/threads/2006/49de266c9199-no_difficult.txt
bpfk-announce,54fe07231d7e-plodge,001801c71f02$3a115ac0$0069a63c@pc,1,mail/bpfk-announce/threads/2006/54fe07231d7e-plodge.txt
bpfk-announce,dd5a88f4cc6c-changing_former_president,001001c71f9e$2bdf0b40$e831a5d8@fabio3bb2ec7ab,1,mail/bpfk-announce/threads/2006/dd5a88f4cc6c-changing_former_president.txt
bpfk-announce,2b9832e90316-it_the_painting,001701c71fc4$e8d85050$0155cbfc@darhfromadmin,1,mail/bpfk-announce/threads/2006/2b9832e90316-it_the_painting.txt
bpfk-announce,09f5118dd5b5-chart_watcher_stock_report,001701c72128$75ae3cb0$06cc19c4@ordinateur,1,mail/bpfk-announce/threads/2006/09f5118dd5b5-chart_watcher_stock_report.txt
