list,thread_key,root_message_id,messages,path
lojban-fr,79f425e719c6-%28r%C3%A9ponse_%C3%A0_beno%C3%AEt%29,20040730083325.96386.qmail@web41511.mail.yahoo.com,2,mail/lojban-fr/threads/2004/79f425e719c6-%28r%C3%A9ponse_%C3%A0_beno%C3%AEt%29.txt
lojban-fr,7a793e84d3bb-coi_rodo,20040828175411.ga799@proguib,4,mail/lojban-fr/threads/2004/7a793e84d3bb-coi_rodo.txt
lojban-fr,c823c48d6ec2-vouill%C3%A9-la-bataille,1f6cd45a-fdfb-11d8-bd91-003065e00134@free.fr,2,mail/lojban-fr/threads/2004/c823c48d6ec2-vouill%C3%A9-la-bataille.txt
lojban-fr,cb5aeecac68d-fraso_selgugycmi,200409242041.33693.phma@phma.hn.org,1,mail/lojban-fr/threads/2004/cb5aeecac68d-fraso_selgugycmi.txt
lojban-fr,decb1138afac-civilite,20040908125945.ga2046@proguib,4,mail/lojban-fr/threads/2004/decb1138afac-civilite.txt
lojban-fr,5a1631fc47ae-de_retour_de_vouglaisie,a33c07a4-1b06-11d9-9db7-003065e00134@free.fr,1,mail/lojban-fr/threads/2004/5a1631fc47ae-de_retour_de_vouglaisie.txt
lojban-fr,"c053c39ad6d9-noel,_nouvel_an,_etc%2E%2E%2E",20041220113820.ga1483@proguib,2,"mail/lojban-fr/threads/2004/c053c39ad6d9-noel,_nouvel_an,_etc%2E%2E%2E.txt"
lojban-fr,ff69fffa794b-xasli%3A_x1_est_un_%22jackass%22%3Dabruti%3F,bay104-f79529b97442c4d313a82fba740@phx.gbl,4,mail/lojban-fr/threads/2005/ff69fffa794b-xasli%3A_x1_est_un_%22jackass%22%3Dabruti%3F.txt
lojban-fr,77822216d9af-coi_rodo_%2Ei_mi'e_betsemes,bay23-dav18a558e86d71ca080a197ad1570@phx.gbl,9,mail/lojban-fr/threads/2005/77822216d9af-coi_rodo_%2Ei_mi'e_betsemes.txt
lojban-fr,13cb576bcb1a-fasygu'e,bay23-dav189291485a2203f35046e0d14a0@phx.gbl,7,mail/lojban-fr/threads/2005/13cb576bcb1a-fasygu'e.txt
lojban-fr,398211f1c3b1-co'o,bay23-dav7e4b53e780df269f3ead6d14a0@phx.gbl,2,mail/lojban-fr/threads/2005/398211f1c3b1-co'o.txt
lojban-fr,a8ed894ca17b-na_carvi,bay23-dav17f2ca0de38f4446a32589d1460@phx.gbl,2,mail/lojban-fr/threads/2005/a8ed894ca17b-na_carvi.txt
lojban-fr,ed472a25b912-la_nikaraguas,bay23-dav135b9dd57c224076e981e9d1480@phx.gbl,1,mail/lojban-fr/threads/2005/ed472a25b912-la_nikaraguas.txt
lojban-fr,b123c50a76e4-une_faute_dans_la_brochure_%3F,20050803151201.ga20168@proguib.apache.home,1,mail/lojban-fr/threads/2005/b123c50a76e4-une_faute_dans_la_brochure_%3F.txt
lojban-fr,daade601b3a8-bonjour,87216cca0604080601q7b7aa399md9afe0fcaf01c1a3@mail.gmail.com,14,mail/lojban-fr/threads/2006/daade601b3a8-bonjour.txt
lojban-fr,03e613f15693-so'i_le_selma'o_bau_la_fasyban_cu_gubni,20060430132243.ga15739@netbsdbox.apache.home,1,mail/lojban-fr/threads/2006/03e613f15693-so'i_le_selma'o_bau_la_fasyban_cu_gubni.txt
lojban-fr,9ae6261a9158-traduction_de_la_s%EF%BF%BDrie_zaho,20060624115330.ga422@netbsdbox.apache.home,1,mail/lojban-fr/threads/2006/9ae6261a9158-traduction_de_la_s%EF%BF%BDrie_zaho.txt
lojban-fr,5ea5eb91afcb-o%C3%B9_en_est_rendu_la_traduction_des_gismu_et,1162337458.17734.274690914@webmail.messagingengine.com,4,mail/lojban-fr/threads/2006/5ea5eb91afcb-o%C3%B9_en_est_rendu_la_traduction_des_gismu_et.txt
lojban-fr,"a2fe8855229d-jboselkei,_inactif%3F",1162338141.18973.274691760@webmail.messagingengine.com,1,"mail/lojban-fr/threads/2006/a2fe8855229d-jboselkei,_inactif%3F.txt"
lojban-fr,24b05639e048-est-ce_qu'il_y_a_un_quizz_robot_en_lojban_sur_u,1162338359.19239.274692015@webmail.messagingengine.com,1,mail/lojban-fr/threads/2006/24b05639e048-est-ce_qu'il_y_a_un_quizz_robot_en_lojban_sur_u.txt
lojban-fr,adcbebe75d33-your_mail,bay131-w4949548c839707a9e98cf0c8b40@phx.gbl,6,mail/lojban-fr/threads/2008/adcbebe75d33-your_mail.txt
lojban-fr,3032ffde9483-your_mail,bay131-w249bc657e5b97f6752f530c8b10@phx.gbl,2,mail/lojban-fr/threads/2008/3032ffde9483-your_mail.txt
lojban-fr,f1cf4be128fd-bonjour,1474674307.20080624150052@gmail.com,8,mail/lojban-fr/threads/2008/f1cf4be128fd-bonjour.txt
lojban-fr,4e963f84bbd7-lojban,bay112-w36ab026b7c0c9bf2013de684a30@phx.gbl,3,mail/lojban-fr/threads/2008/4e963f84bbd7-lojban.txt
lojban-fr,9c809422360a-j%C3%A9r%C3%B4me_desquilbet_sera_de_retour_le_7,ofd6b7983c.5c073366-onc1257475.0033c0b0-c1257475.0033c0b0@fr.ibm.com,1,mail/lojban-fr/threads/2008/9c809422360a-j%C3%A9r%C3%B4me_desquilbet_sera_de_retour_le_7.txt
lojban-fr,711ab6d8972a-announcing_the_lojban_announcements_list%2E,20100329202813.ga6084@digitalkingdom.org,1,mail/lojban-fr/threads/2010/711ab6d8972a-announcing_the_lojban_announcements_list%2E.txt
lojban-fr,00ce2853bed3-smart%2Efm_flashcards,20100329204535.gb6084@digitalkingdom.org,1,mail/lojban-fr/threads/2010/00ce2853bed3-smart%2Efm_flashcards.txt
lojban-fr,2825cf2277eb-the_llg%2Fbpfk_could_use_some_helpers%2E,20100331215311.gb6084@digitalkingdom.org,1,mail/lojban-fr/threads/2010/2825cf2277eb-the_llg%2Fbpfk_could_use_some_helpers%2E.txt
lojban-fr,"8c2a3533bc86-essay_on_the_future_of_lojban,_with_a_simple_po",20100405210225.gw6084@digitalkingdom.org,1,"mail/lojban-fr/threads/2010/8c2a3533bc86-essay_on_the_future_of_lojban,_with_a_simple_po.txt"
lojban-fr,aa55cb8594e8-please_do_not_cross-post%21,20100415065333.gv20647@digitalkingdom.org,1,mail/lojban-fr/threads/2010/aa55cb8594e8-please_do_not_cross-post%21.txt
lojban-fr,a46bbddbf6c0-let's_play_cantr_in_lojban%21,6a2c862a-91f0-452e-9a31-0064620d5d06@g11g2000yqe.googlegroups.com,1,mail/lojban-fr/threads/2010/a46bbddbf6c0-let's_play_cantr_in_lojban%21.txt
lojban-fr,04a18d759ef0-auto%3A_j%C3%A9r%C3%B4me_desquilbet_ne_pourra_v,ofecf3d1bb.b695c250-onc125770b.000b69be-c125770b.000b69be@fr.ibm.com,1,mail/lojban-fr/threads/2010/04a18d759ef0-auto%3A_j%C3%A9r%C3%B4me_desquilbet_ne_pourra_v.txt
lojban-fr,f2eeb017d207-spare_room_%28sort_of%29_for_jbonunsla%2Flogfes,20100422223825.go20647@digitalkingdom.org,1,mail/lojban-fr/threads/2010/f2eeb017d207-spare_room_%28sort_of%29_for_jbonunsla%2Flogfes.txt
lojban-fr,03d74b8bb6cd-request_for_help%3B_non-urgent_research_request,20100407053428.ga9239@digitalkingdom.org,1,mail/lojban-fr/threads/2010/03d74b8bb6cd-request_for_help%3B_non-urgent_research_request.txt
lojban-fr,baeedadd806b-new_llg_president,20100411183040.gi20647@digitalkingdom.org,1,mail/lojban-fr/threads/2010/baeedadd806b-new_llg_president.txt
lojban-fr,"74ac31fd2d20-web_programming_request,_%2Avery%2A_simple%2E_i",20100412203154.gu20647@digitalkingdom.org,1,"mail/lojban-fr/threads/2010/74ac31fd2d20-web_programming_request,_%2Avery%2A_simple%2E_i.txt"
lojban-fr,"1b325f9c94e3-if_you're_reading_this,_%2Ayou%2A_are_the_bpfk_",20100413070335.gw20647@digitalkingdom.org,1,"mail/lojban-fr/threads/2010/1b325f9c94e3-if_you're_reading_this,_%2Ayou%2A_are_the_bpfk_.txt"
lojban-fr,03554cd47477-new_parrot_sketch_video_on_youtube%2E,4be5e6a4.2000700@perpetuum-immobile.de,1,mail/lojban-fr/threads/2010/03554cd47477-new_parrot_sketch_video_on_youtube%2E.txt
lojban-fr,a75f88ae46d0-petit_article_au_sujet_du_livre,20100901150627.ga25357@nic.fr,1,mail/lojban-fr/threads/2010/a75f88ae46d0-petit_article_au_sujet_du_livre.txt
lojban-fr,43220424fea3-traduction_de_d%C3%A9finitions_anglais_-%3E_fra,aanlkti=f9pfd4lsqzwgfzsztvw8svdy91tklotunis2p@mail.gmail.com,4,mail/lojban-fr/threads/2010/43220424fea3-traduction_de_d%C3%A9finitions_anglais_-%3E_fra.txt
lojban-fr,"44f8be25d66d-if_you_have_problems_with_lojban,_now's_the_tim",20101014195454.gb24066@digitalkingdom.org,1,"mail/lojban-fr/threads/2010/44f8be25d66d-if_you_have_problems_with_lojban,_now's_the_tim.txt"
lojban-fr,"a3ccec66b4b2-active_lojbanist_near_washington,_dc%3F",20101027164055.gt1105@digitalkingdom.org,1,"mail/lojban-fr/threads/2010/a3ccec66b4b2-active_lojbanist_near_washington,_dc%3F.txt"
lojban-fr,e566fdd424f0-lojban_web_programming_help%3F,20101120001959.ge9301@digitalkingdom.org,5,mail/lojban-fr/threads/2010/e566fdd424f0-lojban_web_programming_help%3F.txt
lojban-fr,6854d88377ec-help_with_cllv1%2E1_needed%2E_mostly_does_%2Ano,20101220023210.gp24603@digitalkingdom.org,1,mail/lojban-fr/threads/2010/6854d88377ec-help_with_cllv1%2E1_needed%2E_mostly_does_%2Ano.txt
lojban-fr,f44ed68295b9-que_veut_dire_%C2%ABso%C3%BB%C2%BB%3F,201102262052.34539.phma@phma.optus.nu,4,mail/lojban-fr/threads/2011/f44ed68295b9-que_veut_dire_%C2%ABso%C3%BB%C2%BB%3F.txt
lojban-fr,d557449529f0-ressources_en_fran%C3%A7ais_pour_apprendre_le_l,4d8bb8da.7030906@lemail.be,5,mail/lojban-fr/threads/2011/d557449529f0-ressources_en_fran%C3%A7ais_pour_apprendre_le_l.txt
lojban-fr,edb128fe10cb-still_need_cllv1%2E1_help%2E,20110527193048.go11152@digitalkingdom.org,1,mail/lojban-fr/threads/2011/edb128fe10cb-still_need_cllv1%2E1_help%2E.txt
lojban-fr,50166b523d6b-official_jbonunsla%2Flogfest_annoucement,20110622002610.gk8547@digitalkingdom.org,2,mail/lojban-fr/threads/2011/50166b523d6b-official_jbonunsla%2Flogfest_annoucement.txt
lojban-fr,c0f36b5ca847-warning%3A_web_server_move,20110830074908.gp23836@digitalkingdom.org,1,mail/lojban-fr/threads/2011/c0f36b5ca847-warning%3A_web_server_move.txt
lojban-fr,df3b94b95054-lojban%2Eorg_mailing_list_memberships_reminder,mailman.907.1317470543.1177.mailman@thrivology.org,137,mail/lojban-fr/threads/2011/df3b94b95054-lojban%2Eorg_mailing_list_memberships_reminder.txt
lojban-fr,f1cd218fa410-test,502aa6a7.8080003@free.fr,6,mail/lojban-fr/threads/2012/f1cd218fa410-test.txt
lojban-fr,b522a334704d-prononciation_des_nasales,cakw4v666fndkuqsa2uwbt_1hm7+7gsb2zgarm4dvxud6sfk8za@mail.gmail.com,5,mail/lojban-fr/threads/2012/b522a334704d-prononciation_des_nasales.txt
lojban-fr,a9d1618bc199-projets_%3F,cakw4v64g3q8y-2ommgh+_nsr7rwonjckayf9-1izanfo8_ujow@mail.gmail.com,2,mail/lojban-fr/threads/2012/a9d1618bc199-projets_%3F.txt
lojban-fr,ebd08fa5d95e-ressources_en_fran%C3%A7ais%E2%80%A6_les_cr%C3%,calkbpacdq-zywfg=0do5ls0v6koup+f0nno6v8ce0uzdoej=rg@mail.gmail.com,10,mail/lojban-fr/threads/2013/ebd08fa5d95e-ressources_en_fran%C3%A7ais%E2%80%A6_les_cr%C3%.txt
lojban-fr,a9bf80fe5082-prononciation_du_lojban,20130430073029.0e3733ef551bfa4d91706fe0@gmail.com,4,mail/lojban-fr/threads/2013/a9bf80fe5082-prononciation_du_lojban.txt
lojban-fr,6cf7326e525d-unsubscribe,mailman.1.1367089201.7439.lojban-fr@lojban.org,1,mail/lojban-fr/threads/2013/6cf7326e525d-unsubscribe.txt
lojban-fr,82a12abb02a9-probl%C3%A8me_de_traduction%E2%80%A6_et_questio,20130504080447.9c1cd0069d2f46a6ba5c73ab@gmail.com,5,mail/lojban-fr/threads/2013/82a12abb02a9-probl%C3%A8me_de_traduction%E2%80%A6_et_questio.txt
lojban-fr,7593bb92fe6d-le%C3%A7on_wave_z%C3%A9ro_traduite_%21,20130514203816.7bdf7c476074e7f208765382@gmail.com,2,mail/lojban-fr/threads/2013/7593bb92fe6d-le%C3%A7on_wave_z%C3%A9ro_traduite_%21.txt
lojban-fr,c7e6a23fea71-les_le%C3%A7ons_de_lojban_continu%C3%A9es_%3A_l,20130516131902.358b017bacedbbce19319bbd@gmail.com,5,mail/lojban-fr/threads/2013/c7e6a23fea71-les_le%C3%A7ons_de_lojban_continu%C3%A9es_%3A_l.txt
lojban-fr,bcbd8608590d-quelques_questions,519b6a15.1070804@gmail.com,5,mail/lojban-fr/threads/2013/bcbd8608590d-quelques_questions.txt
lojban-fr,beb4ddc50ede-le%C3%A7ons_deux_et_trois_traduites,20130522053234.20a0d9e6818c5b713601d82f@gmail.com,2,mail/lojban-fr/threads/2013/beb4ddc50ede-le%C3%A7ons_deux_et_trois_traduites.txt
lojban-fr,626db9d193ba-les_le%C3%A7ons_de_lojban_continu%C3%A9es_%3A_l,cakw4v651xx4ooo6qgrv7kne-tthfs6hvg-k-mcgfbezuvl+sxa@mail.gmail.com,3,mail/lojban-fr/threads/2013/626db9d193ba-les_le%C3%A7ons_de_lojban_continu%C3%A9es_%3A_l.txt
lojban-fr,2eb4d33185eb-y_a-t-il_une_liste_de_gismu_en_fran%C3%A7ais%3F,cafilezt2ml-85=fbyzqm_hpwlanh0haptsmgnb8ohu=hxnjgrg@mail.gmail.com,2,mail/lojban-fr/threads/2013/2eb4d33185eb-y_a-t-il_une_liste_de_gismu_en_fran%C3%A7ais%3F.txt
lojban-fr,1f4349a1e1ca-%2Euevyleson_repa_selfanva,cakw4v64w53vy+8msisdmfrb8pm2+0qwxwoyq-bhdar0m4xyq5a@mail.gmail.com,1,mail/lojban-fr/threads/2013/1f4349a1e1ca-%2Euevyleson_repa_selfanva.txt
lojban-fr,d00dc371bdb3-dictionnaire_jbo-fra_en_format_stardict,cao1aujoq76y+azpv4yu1yqqhv6j95kyuah6i-tpblcbtueebia@mail.gmail.com,1,mail/lojban-fr/threads/2013/d00dc371bdb3-dictionnaire_jbo-fra_en_format_stardict.txt
lojban-fr,df41ef7e6248-ningau_lo_datni_pe_la_stardik,cao1aujpiay1xu0dqfd6zx-ar6xz5+tord2+otyirineoh4gszw@mail.gmail.com,2,mail/lojban-fr/threads/2013/df41ef7e6248-ningau_lo_datni_pe_la_stardik.txt
lojban-fr,9783687569cc-traduction_des_le%C3%A7ons_wave,calkbpaaqxcff6dk_wtnpfokhpjldmjas9jxp=fqqcbdistvhrq@mail.gmail.com,4,mail/lojban-fr/threads/2013/9783687569cc-traduction_des_le%C3%A7ons_wave.txt
lojban-fr,e6ef8b6f2115-r%C3%A9ouverture_de_jboselkei,cakw4v65+xxqa7anubpauj8eowrbf=qv9c5end_ya5xzxe-fvsg@mail.gmail.com,4,mail/lojban-fr/threads/2013/e6ef8b6f2115-r%C3%A9ouverture_de_jboselkei.txt
lojban-fr,fa94607983a0-wave_lessons_sur_duolingo,52d827c2.8020005@gmail.com,1,mail/lojban-fr/threads/2014/fa94607983a0-wave_lessons_sur_duolingo.txt
lojban-fr,a8f1176519d7-le%C3%A7ons_wave,530ccf05.5050104@gmail.com,1,mail/lojban-fr/threads/2014/a8f1176519d7-le%C3%A7ons_wave.txt
lojban-fr,d300ed3f1a78-ecumenicity,53395e3c.7060701@tr-racing.de,1,mail/lojban-fr/threads/2014/d300ed3f1a78-ecumenicity.txt
lojban-fr,65127b089ab8-stardict_vlaste_update,cao1aujmoykdyf1lhlmpjx2pcqkcg1s1ssxctstusnxp4tmnfhw@mail.gmail.com,5,mail/lojban-fr/threads/2014/65127b089ab8-stardict_vlaste_update.txt
lojban-fr,f35c6a2dd16b-quoi_de_neuf_au_lojbanistan_francophone_%3F,533ebd88.3090309@gmail.com,1,mail/lojban-fr/threads/2014/f35c6a2dd16b-quoi_de_neuf_au_lojbanistan_francophone_%3F.txt
lojban-fr,23e0f026b68c-bripre_jikca,cao1aujoe4og+ten8rpgh1jtt7u2fv79pkhojsq_imxetdp5vaq@mail.gmail.com,1,mail/lojban-fr/threads/2014/23e0f026b68c-bripre_jikca.txt
lojban-fr,1ee3463f923f-bripre_jikca,7ae589ed-ed81-4b68-a04c-b9b7707e624a@googlegroups.com,14,mail/lojban-fr/threads/2014/1ee3463f923f-bripre_jikca.txt
lojban-fr,57f8be0a99c0-gimste_in_francais_facile,cao7bv+i4tly11xon_71foskk97hb6gfbxgiobj=om0z1u3xadw@mail.gmail.com,1,mail/lojban-fr/threads/2014/57f8be0a99c0-gimste_in_francais_facile.txt
lojban-fr,56a44f1992ca-la'au_lo_vliraitru_li'u_noi_skina,cao1aujm=qyvjfbz=5jrjucoe7rh+7=tty62jubccacm+4omdeg@mail.gmail.com,1,mail/lojban-fr/threads/2016/56a44f1992ca-la'au_lo_vliraitru_li'u_noi_skina.txt
lojban-fr,a5f2d60fb67e-test,1512870.ishjma3qcp@caracal,2,mail/lojban-fr/threads/2016/a5f2d60fb67e-test.txt
