list,thread_key,root_message_id,messages,path
announce,eee4809ed612-how_to_get_free_passwords_for_adult%2818%2B%29_,003d67b7-b4f3-493f-8e04-e25ad6b02d81@a31g2000yqn.googlegroups.com,1,mail/announce/threads/2009/eee4809ed612-how_to_get_free_passwords_for_adult%2818%2B%29_.txt
announce,270dd1143c29-database_work,200911172138.55505.phma@phma.optus.nu,1,mail/announce/threads/2009/270dd1143c29-database_work.txt
announce,0684ba230abe-some_fun_videos,1fb1ca14-d615-48a1-99f8-5858c6c4b8ea@z41g2000yqz.googlegroups.com,1,mail/announce/threads/2009/0684ba230abe-some_fun_videos.txt
announce,6cdf84f610ea-funny_clips,c8fd28fa-fc42-4ff3-bb7f-0f3656d22e4e@w19g2000yqk.googlegroups.com,1,mail/announce/threads/2009/6cdf84f610ea-funny_clips.txt
announce,6e1a7a6f3745-large_hadron_collider_starts_again%28video%29,77d39e40-24a8-40d1-a484-44655649e201@z41g2000yqz.googlegroups.com,1,mail/announce/threads/2009/6e1a7a6f3745-large_hadron_collider_starts_again%28video%29.txt
announce,868f302a3e60-new_video_channel,30ce90e0-3271-4723-b269-6fe9320b51d6@e31g2000vbm.googlegroups.com,1,mail/announce/threads/2009/868f302a3e60-new_video_channel.txt
announce,93894be7149f-find_friend_online,4298beaa-26b6-402a-9b14-47c958d02bff@j9g2000vbp.googlegroups.com,1,mail/announce/threads/2009/93894be7149f-find_friend_online.txt
announce,5622bdd2ef7e-death_is_just_the_way_to_another_world-_scienti,e3a381aa-8f8b-419b-8860-6ab48a4dd361@e23g2000yqd.googlegroups.com,1,mail/announce/threads/2009/5622bdd2ef7e-death_is_just_the_way_to_another_world-_scienti.txt
announce,01a3494c715a-live_webcam_erotic_chat,085c5c66-120d-46d7-a943-c78c2a9dd4bc@b15g2000yqd.googlegroups.com,1,mail/announce/threads/2009/01a3494c715a-live_webcam_erotic_chat.txt
announce,6f1e05fca596-spam%2E,20091130193959.gd8433@digitalkingdom.org,4,mail/announce/threads/2009/6f1e05fca596-spam%2E.txt
announce,769beabeddbd-we_make_you_smile%3A%29,f9d875a9-eb1b-42db-802c-646e078fcb0f@s20g2000yqd.googlegroups.com,1,mail/announce/threads/2009/769beabeddbd-we_make_you_smile%3A%29.txt
announce,"b1feee31b8df-lbck_archives,_please%2E",20091201061633.gk24373@digitalkingdom.org,1,"mail/announce/threads/2009/b1feee31b8df-lbck_archives,_please%2E.txt"
